Id,Probability
17837,0.200127
17838,0.379530
17839,0.517997
17840,0.363927
17841,0.402197
17842,0.305195
17843,0.227860
17844,0.320259
17845,0.545993
17846,0.289046
17847,0.596273
17848,0.220587
17849,0.387515
17850,0.335925
17851,0.520907
17852,0.259097
17853,0.290391
17854,0.225649
17855,0.367354
17856,0.349779
17857,0.248372
17858,0.180159
17859,0.228823
17860,0.209394
17861,0.301176
17862,0.182798
17863,0.415748
17864,0.512005
17865,0.323507
17866,0.273260
17867,0.288416
17868,0.173924
17869,0.447888
17870,0.207475
17871,0.465415
17872,0.346999
17873,0.374800
17874,0.330738
17875,0.394175
17876,0.280216
17877,0.333100
17878,0.501203
17879,0.574913
17880,0.258324
17881,0.275674
17882,0.249033
17883,0.249718
17884,0.685730
17885,0.345682
17886,0.407284
17887,0.277008
17888,0.413770
17889,0.200854
17890,0.291200
17891,0.297338
17892,0.465906
17893,0.319786
17894,0.418686
17895,0.266389
17896,0.412122
17897,0.327882
17898,0.564380
17899,0.246655
17900,0.448813
17901,0.594891
17902,0.784015
17903,0.446067
17904,0.272596
17905,0.277717
17906,0.509698
17907,0.440835
17908,0.327455
17909,0.316158
17910,0.177802
17911,0.477597
17912,0.287251
17913,0.257473
17914,0.284887
17915,0.439656
17916,0.435995
17917,0.374563
17918,0.229718
17919,0.579938
17920,0.573740
17921,0.403376
17922,0.474330
17923,0.235943
17924,0.237047
17925,0.291682
17926,0.645702
17927,0.521017
17928,0.303154
17929,0.683834
17930,0.293351
17931,0.382087
17932,0.382500
17933,0.233499
17934,0.195142
17935,0.247488
17936,0.547028
17937,0.306784
17938,0.252830
17939,0.220797
17940,0.213917
17941,0.302660
17942,0.213039
17943,0.215397
17944,0.308474
17945,0.282490
17946,0.406879
17947,0.570350
17948,0.379413
17949,0.250647
17950,0.481848
17951,0.283159
17952,0.247553
17953,0.779179
17954,0.532032
17955,0.317508
17956,0.300468
17957,0.337439
17958,0.522205
17959,0.351075
17960,0.320257
17961,0.248157
17962,0.634973
17963,0.252359
17964,0.454637
17965,0.664392
17966,0.452530
17967,0.433559
17968,0.638050
17969,0.309191
17970,0.268954
17971,0.586903
17972,0.385421
17973,0.413903
17974,0.287608
17975,0.383375
17976,0.261880
17977,0.218122
17978,0.588335
17979,0.313010
17980,0.333549
17981,0.735002
17982,0.230547
17983,0.420002
17984,0.323423
17985,0.210380
17986,0.341028
17987,0.437699
17988,0.210138
17989,0.178640
17990,0.499715
17991,0.364358
17992,0.541623
17993,0.246396
17994,0.365172
17995,0.305613
17996,0.367385
17997,0.284733
17998,0.411379
17999,0.437955
18000,0.317760
18001,0.378784
18002,0.183873
18003,0.181123
18004,0.486870
18005,0.350981
18006,0.244890
18007,0.516166
18008,0.463266
18009,0.259468
18010,0.290461
18011,0.337680
18012,0.642011
18013,0.254786
18014,0.381397
18015,0.256930
18016,0.607340
18017,0.380867
18018,0.265457
18019,0.289557
18020,0.554814
18021,0.306743
18022,0.251362
18023,0.250576
18024,0.438626
18025,0.506250
18026,0.497861
18027,0.258609
18028,0.410785
18029,0.567129
18030,0.346906
18031,0.309901
18032,0.421720
18033,0.699869
18034,0.324055
18035,0.436380
18036,0.323374
18037,0.286011
18038,0.390347
18039,0.230532
18040,0.222992
18041,0.281599
18042,0.302509
18043,0.226954
18044,0.369322
18045,0.219367
18046,0.403234
18047,0.271391
18048,0.300590
18049,0.321081
18050,0.501759
18051,0.335693
18052,0.410492
18053,0.491278
18054,0.386544
18055,0.610901
18056,0.356969
18057,0.189811
18058,0.343227
18059,0.257387
18060,0.380288
18061,0.359947
18062,0.326519
18063,0.216473
18064,0.377536
18065,0.426731
18066,0.472757
18067,0.561614
18068,0.277200
18069,0.186888
18070,0.380002
18071,0.347677
18072,0.515507
18073,0.378608
18074,0.257934
18075,0.319733
18076,0.303593
18077,0.248282
18078,0.335709
18079,0.246981
18080,0.450564
18081,0.603283
18082,0.210661
18083,0.368337
18084,0.240849
18085,0.184928
18086,0.630891
18087,0.451460
18088,0.442206
18089,0.191311
18090,0.459687
18091,0.386649
18092,0.540663
18093,0.459187
18094,0.415934
18095,0.234682
18096,0.546341
18097,0.383217
18098,0.241694
18099,0.460734
18100,0.465543
18101,0.292010
18102,0.445499
18103,0.313692
18104,0.393451
18105,0.451479
18106,0.371276
18107,0.194460
18108,0.273620
18109,0.324377
18110,0.392751
18111,0.289130
18112,0.351978
18113,0.319767
18114,0.257602
18115,0.318681
18116,0.263729
18117,0.480724
18118,0.278478
18119,0.381237
18120,0.519061
18121,0.331729
18122,0.437350
18123,0.219090
18124,0.222417
18125,0.197629
18126,0.517774
18127,0.200325
18128,0.315297
18129,0.311079
18130,0.414785
18131,0.555425
18132,0.496248
18133,0.269986
18134,0.226524
18135,0.457204
18136,0.192940
18137,0.217260
18138,0.297861
18139,0.268974
18140,0.345090
18141,0.387731
18142,0.531959
18143,0.411761
18144,0.330767
18145,0.512033
18146,0.391811
18147,0.356044
18148,0.387689
18149,0.396601
18150,0.279337
18151,0.308526
18152,0.386162
18153,0.182510
18154,0.338756
18155,0.234560
18156,0.622172
18157,0.360969
18158,0.309382
18159,0.371372
18160,0.307439
18161,0.353484
18162,0.332880
18163,0.370904
18164,0.382932
18165,0.175722
18166,0.248187
18167,0.507561
18168,0.403347
18169,0.196765
18170,0.299366
18171,0.370596
18172,0.246566
18173,0.216911
18174,0.573437
18175,0.376861
18176,0.284074
18177,0.308413
18178,0.407023
18179,0.460854
18180,0.197830
18181,0.302782
18182,0.175975
18183,0.623936
18184,0.247694
18185,0.486901
18186,0.500933
18187,0.204934
18188,0.282640
18189,0.391632
18190,0.501815
18191,0.420069
18192,0.292663
18193,0.387887
18194,0.531259
18195,0.446290
18196,0.400605
18197,0.365607
18198,0.203914
18199,0.324862
18200,0.458908
18201,0.506113
18202,0.265674
18203,0.391837
18204,0.175526
18205,0.422781
18206,0.573936
18207,0.237254
18208,0.197984
18209,0.594546
18210,0.305278
18211,0.520247
18212,0.332506
18213,0.233818
18214,0.299410
18215,0.209526
18216,0.232201
18217,0.296207
18218,0.273428
18219,0.438127
18220,0.299918
18221,0.822761
18222,0.571838
18223,0.334609
18224,0.185027
18225,0.308363
18226,0.408804
18227,0.601701
18228,0.355810
18229,0.330839
18230,0.324575
18231,0.293952
18232,0.245822
18233,0.354293
18234,0.296040
18235,0.724384
18236,0.359516
18237,0.543507
18238,0.230244
18239,0.251030
18240,0.448691
18241,0.266089
18242,0.350359
18243,0.380010
18244,0.443267
18245,0.246243
18246,0.315659
18247,0.326632
18248,0.232309
18249,0.303585
18250,0.474504
18251,0.220223
18252,0.232537
18253,0.194991
18254,0.400537
18255,0.246344
18256,0.456600
18257,0.547828
18258,0.359175
18259,0.218998
18260,0.712605
18261,0.249806
18262,0.308504
18263,0.408273
18264,0.365742
18265,0.316513
18266,0.695560
18267,0.399395
18268,0.577471
18269,0.243565
18270,0.407938
18271,0.414977
18272,0.480275
18273,0.411070
18274,0.254240
18275,0.252582
18276,0.256791
18277,0.422092
18278,0.524126
18279,0.557243
18280,0.282439
18281,0.338146
18282,0.474057
18283,0.405715
18284,0.286897
18285,0.202587
18286,0.250576
18287,0.306231
18288,0.323086
18289,0.329001
18290,0.442172
18291,0.265663
18292,0.363418
18293,0.408763
18294,0.644339
18295,0.569819
18296,0.235854
18297,0.202407
18298,0.446691
18299,0.279524
18300,0.330618
18301,0.205876
18302,0.250316
18303,0.396106
18304,0.385881
18305,0.291068
18306,0.372628
18307,0.380692
18308,0.287983
18309,0.311684
18310,0.306336
18311,0.496132
18312,0.263202
18313,0.441864
18314,0.679586
18315,0.493138
18316,0.245151
18317,0.193952
18318,0.312670
18319,0.519248
18320,0.419163
18321,0.434312
18322,0.560811
18323,0.308284
18324,0.424941
18325,0.379690
18326,0.307591
18327,0.318334
18328,0.260186
18329,0.603538
18330,0.374252
18331,0.384161
18332,0.276891
18333,0.457493
18334,0.517880
18335,0.400181
18336,0.319583
18337,0.520430
18338,0.250676
18339,0.428000
18340,0.499426
18341,0.498812
18342,0.505410
18343,0.372178
18344,0.560932
18345,0.609050
18346,0.308803
18347,0.503514
18348,0.486185
18349,0.513572
18350,0.409876
18351,0.491045
18352,0.310106
18353,0.349492
18354,0.392845
18355,0.252868
18356,0.261747
18357,0.381512
18358,0.238083
18359,0.548431
18360,0.418371
18361,0.479330
18362,0.238840
18363,0.214363
18364,0.351276
18365,0.380762
18366,0.240856
18367,0.568620
18368,0.175364
18369,0.233762
18370,0.439571
18371,0.435249
18372,0.438915
18373,0.308311
18374,0.489777
18375,0.357843
18376,0.326960
18377,0.531696
18378,0.483304
18379,0.428969
18380,0.235849
18381,0.320241
18382,0.246417
18383,0.210539
18384,0.394259
18385,0.438637
18386,0.376479
18387,0.261007
18388,0.405271
18389,0.359646
18390,0.473814
18391,0.291518
18392,0.309240
18393,0.505554
18394,0.442266
18395,0.210113
18396,0.187315
18397,0.317992
18398,0.340706
18399,0.287261
18400,0.378538
18401,0.307152
18402,0.533848
18403,0.399320
18404,0.420452
18405,0.430671
18406,0.374636
18407,0.297275
18408,0.266485
18409,0.276373
18410,0.307350
18411,0.389849
18412,0.341712
18413,0.298809
18414,0.515802
18415,0.385451
18416,0.280974
18417,0.180397
18418,0.591109
18419,0.208120
18420,0.276073
18421,0.538505
18422,0.418593
18423,0.683325
18424,0.362904
18425,0.296976
18426,0.309955
18427,0.325344
18428,0.389722
18429,0.453732
18430,0.306217
18431,0.364777
18432,0.681920
18433,0.210232
18434,0.357254
18435,0.366890
18436,0.306810
18437,0.364934
18438,0.727233
18439,0.331500
18440,0.476601
18441,0.408104
18442,0.409576
18443,0.344934
18444,0.302657
18445,0.291913
18446,0.316777
18447,0.291756
18448,0.503674
18449,0.304420
18450,0.603837
18451,0.356760
18452,0.451206
18453,0.612458
18454,0.426354
18455,0.395427
18456,0.710499
18457,0.348916
18458,0.643456
18459,0.190286
18460,0.365301
18461,0.288542
18462,0.418017
18463,0.347121
18464,0.295796
18465,0.409686
18466,0.227369
18467,0.343124
18468,0.230086
18469,0.510029
18470,0.225499
18471,0.611108
18472,0.351526
18473,0.280187
18474,0.290954
18475,0.615721
18476,0.354874
18477,0.293874
18478,0.447488
18479,0.292891
18480,0.465680
18481,0.258092
18482,0.450296
18483,0.199631
18484,0.205659
18485,0.606323
18486,0.383007
18487,0.445526
18488,0.386619
18489,0.279310
18490,0.216689
18491,0.713168
18492,0.173763
18493,0.718248
18494,0.217296
18495,0.314166
18496,0.681503
18497,0.399478
18498,0.364203
18499,0.395719
18500,0.616503
18501,0.269689
18502,0.255897
18503,0.289689
18504,0.510864
18505,0.297757
18506,0.279389
18507,0.295976
18508,0.359611
18509,0.290199
18510,0.297611
18511,0.249414
18512,0.206777
18513,0.470896
18514,0.324046
18515,0.212652
18516,0.324803
18517,0.452315
18518,0.463660
18519,0.498119
18520,0.509081
18521,0.317010
18522,0.396170
18523,0.232732
18524,0.497159
18525,0.301006
18526,0.527876
18527,0.194141
18528,0.539919
18529,0.296863
18530,0.391780
18531,0.260682
18532,0.435726
18533,0.221294
18534,0.200568
18535,0.383970
18536,0.389421
18537,0.371971
18538,0.463651
18539,0.591109
18540,0.342096
18541,0.203882
18542,0.273523
18543,0.274146
18544,0.290494
18545,0.289469
18546,0.358416
18547,0.321562
18548,0.663453
18549,0.544145
18550,0.552285
18551,0.374882
18552,0.382655
18553,0.300960
18554,0.251990
18555,0.297462
18556,0.670850
18557,0.430786
18558,0.199163
18559,0.220297
18560,0.264660
18561,0.523047
18562,0.511274
18563,0.363740
18564,0.719238
18565,0.380137
18566,0.358019
18567,0.407417
18568,0.473538
18569,0.365904
18570,0.646902
18571,0.303179
18572,0.387577
18573,0.388220
18574,0.447847
18575,0.469750
18576,0.437018
18577,0.288279
18578,0.287273
18579,0.308158
18580,0.562312
18581,0.392466
18582,0.579489
18583,0.433174
18584,0.223977
18585,0.225356
18586,0.309899
18587,0.563335
18588,0.655649
18589,0.214595
18590,0.470906
18591,0.171342
18592,0.300502
18593,0.520784
18594,0.430752
18595,0.598396
18596,0.640332
18597,0.321830
18598,0.203552
18599,0.192317
18600,0.475007
18601,0.309167
18602,0.400684
18603,0.501340
18604,0.533830
18605,0.228456
18606,0.320113
18607,0.303937
18608,0.341645
18609,0.214715
18610,0.328496
18611,0.557232
18612,0.409615
18613,0.625828
18614,0.281811
18615,0.434436
18616,0.590111
18617,0.201271
18618,0.299972
18619,0.274253
18620,0.560117
18621,0.259812
18622,0.500015
18623,0.587362
18624,0.516920
18625,0.402029
18626,0.434475
18627,0.372145
18628,0.350080
18629,0.374637
18630,0.288758
18631,0.740800
18632,0.202418
18633,0.265633
18634,0.226964
18635,0.442812
18636,0.365705
18637,0.286633
18638,0.404503
18639,0.181437
18640,0.353050
18641,0.753195
18642,0.224762
18643,0.280599
18644,0.309550
18645,0.400319
18646,0.421402
18647,0.397529
18648,0.382956
18649,0.468316
18650,0.309559
18651,0.658008
18652,0.484221
18653,0.397782
18654,0.249137
18655,0.297241
18656,0.772409
18657,0.439982
18658,0.233298
18659,0.313263
18660,0.589847
18661,0.251036
18662,0.396141
18663,0.405083
18664,0.374916
18665,0.457535
18666,0.392177
18667,0.347221
18668,0.262977
18669,0.251464
18670,0.437463
18671,0.410788
18672,0.567475
18673,0.214141
18674,0.431924
18675,0.449253
18676,0.327978
18677,0.276158
18678,0.227585
18679,0.477413
18680,0.393614
18681,0.305496
18682,0.404722
18683,0.350687
18684,0.513855
18685,0.338219
18686,0.365662
18687,0.561727
18688,0.796209
18689,0.605408
18690,0.348715
18691,0.405625
18692,0.422956
18693,0.247199
18694,0.384255
18695,0.275857
18696,0.285076
18697,0.388395
18698,0.180512
18699,0.320361
18700,0.530394
18701,0.324750
18702,0.558784
18703,0.325338
18704,0.310848
18705,0.422092
18706,0.315813
18707,0.203939
18708,0.665334
18709,0.518937
18710,0.460149
18711,0.475962
18712,0.368067
18713,0.287375
18714,0.231065
18715,0.417354
18716,0.198980
18717,0.490929
18718,0.240334
18719,0.488053
18720,0.575043
18721,0.252889
18722,0.385866
18723,0.290670
18724,0.271046
18725,0.422133
18726,0.482378
18727,0.289153
18728,0.375698
18729,0.202273
18730,0.180264
18731,0.369474
18732,0.587392
18733,0.354970
18734,0.649820
18735,0.496715
18736,0.423402
18737,0.198398
18738,0.492999
18739,0.275589
18740,0.554235
18741,0.202441
18742,0.344230
18743,0.359805
18744,0.289509
18745,0.223086
18746,0.337536
18747,0.507263
18748,0.235036
18749,0.438116
18750,0.249132
18751,0.656896
18752,0.357402
18753,0.431022
18754,0.225724
18755,0.326340
18756,0.454486
18757,0.283211
18758,0.310478
18759,0.388293
18760,0.277675
18761,0.430163
18762,0.426149
18763,0.246030
18764,0.412424
18765,0.319438
18766,0.220383
18767,0.400099
18768,0.445154
18769,0.646359
18770,0.419671
18771,0.387933
18772,0.236779
18773,0.189895
18774,0.478550
18775,0.502495
18776,0.439678
18777,0.211098
18778,0.277352
18779,0.416542
18780,0.230234
18781,0.426866
18782,0.269266
18783,0.454909
18784,0.420417
18785,0.478184
18786,0.264238
18787,0.353421
18788,0.328526
18789,0.223672
18790,0.477634
18791,0.370118
18792,0.219260
18793,0.416080
18794,0.471926
18795,0.456700
18796,0.467469
18797,0.198820
18798,0.311786
18799,0.481099
18800,0.217052
18801,0.216906
18802,0.278542
18803,0.670861
18804,0.547017
18805,0.392567
18806,0.179658
18807,0.549515
18808,0.276250
18809,0.235316
18810,0.370741
18811,0.598117
18812,0.381080
18813,0.338421
18814,0.303166
18815,0.252374
18816,0.196682
18817,0.345603
18818,0.385459
18819,0.304038
18820,0.395298
18821,0.344030
18822,0.328889
18823,0.403635
18824,0.276740
18825,0.424282
18826,0.416281
18827,0.707861
18828,0.487521
18829,0.752865
18830,0.312892
18831,0.197608
18832,0.468870
18833,0.321003
18834,0.369036
18835,0.203307
18836,0.667721
18837,0.442804
18838,0.667513
18839,0.514517
18840,0.350086
18841,0.378358
18842,0.534756
18843,0.365822
18844,0.352425
18845,0.220438
18846,0.315618
18847,0.291601
18848,0.198554
18849,0.487681
18850,0.766839
18851,0.200784
18852,0.504916
18853,0.485579
18854,0.295341
18855,0.398525
18856,0.344316
18857,0.328176
18858,0.207361
18859,0.374496
18860,0.456541
18861,0.363279
18862,0.680961
18863,0.453505
18864,0.241823
18865,0.432461
18866,0.417296
18867,0.425378
18868,0.354014
18869,0.602215
18870,0.399766
18871,0.318468
18872,0.443251
18873,0.195687
18874,0.183381
18875,0.408590
18876,0.419778
18877,0.258893
18878,0.312218
18879,0.249808
18880,0.432579
18881,0.275467
18882,0.338202
18883,0.318469
18884,0.364189
18885,0.213081
18886,0.267663
18887,0.324497
18888,0.268638
18889,0.524178
18890,0.299819
18891,0.288625
18892,0.495857
18893,0.616825
18894,0.297779
18895,0.329043
18896,0.224506
18897,0.327601
18898,0.316554
18899,0.439075
18900,0.331263
18901,0.215396
18902,0.474460
18903,0.401478
18904,0.371008
18905,0.369176
18906,0.718661
18907,0.344902
18908,0.302436
18909,0.355030
18910,0.288461
18911,0.403914
18912,0.409296
18913,0.206133
18914,0.521853
18915,0.394943
18916,0.334198
18917,0.224074
18918,0.550656
18919,0.580897
18920,0.619400
18921,0.564719
18922,0.650339
18923,0.271742
18924,0.640947
18925,0.447445
18926,0.200864
18927,0.219092
18928,0.443952
18929,0.519943
18930,0.353502
18931,0.333217
18932,0.249696
18933,0.244223
18934,0.723158
18935,0.412282
18936,0.320632
18937,0.268879
18938,0.444030
18939,0.206746
18940,0.433560
18941,0.365551
18942,0.292071
18943,0.575014
18944,0.334841
18945,0.741414
18946,0.432768
18947,0.301311
18948,0.407965
18949,0.211709
18950,0.382407
18951,0.322547
18952,0.433997
18953,0.303900
18954,0.367984
18955,0.454278
18956,0.257250
18957,0.547365
18958,0.364647
18959,0.181197
18960,0.288996
18961,0.292816
18962,0.375244
18963,0.281331
18964,0.439217
18965,0.226832
18966,0.181654
18967,0.302121
18968,0.352288
18969,0.232050
18970,0.445998
18971,0.277642
18972,0.322752
18973,0.289782
18974,0.442923
18975,0.266000
18976,0.219149
18977,0.405641
18978,0.195335
18979,0.359275
18980,0.219917
18981,0.322097
18982,0.610014
18983,0.383537
18984,0.213304
18985,0.210633
18986,0.583245
18987,0.350585
18988,0.389904
18989,0.482169
18990,0.555587
18991,0.384912
18992,0.346944
18993,0.509090
18994,0.472102
18995,0.280012
18996,0.249795
18997,0.220709
18998,0.367621
18999,0.318555
19000,0.362418
19001,0.498205
19002,0.226777
19003,0.197784
19004,0.327480
19005,0.320524
19006,0.341838
19007,0.411738
19008,0.202840
19009,0.248911
19010,0.446094
19011,0.299070
19012,0.413975
19013,0.361224
19014,0.498643
19015,0.491136
19016,0.438225
19017,0.489208
19018,0.354695
19019,0.340052
19020,0.328952
19021,0.259950
19022,0.514979
19023,0.386762
19024,0.290364
19025,0.586796
19026,0.318158
19027,0.272166
19028,0.539377
19029,0.212350
19030,0.769263
19031,0.608307
19032,0.457278
19033,0.443322
19034,0.530614
19035,0.314767
19036,0.684256
19037,0.257727
19038,0.355141
19039,0.250580
19040,0.652884
19041,0.284310
19042,0.337838
19043,0.771796
19044,0.402342
19045,0.322945
19046,0.414039
19047,0.251265
19048,0.211502
19049,0.184172
19050,0.348991
19051,0.317769
19052,0.240750
19053,0.304898
19054,0.627773
19055,0.189377
19056,0.270736
19057,0.452107
19058,0.504500
19059,0.372033
19060,0.394865
19061,0.758955
19062,0.244856
19063,0.463553
19064,0.435171
19065,0.371749
19066,0.245457
19067,0.454316
19068,0.414519
19069,0.288649
19070,0.429908
19071,0.202816
19072,0.457280
19073,0.349949
19074,0.411408
19075,0.564185
19076,0.228213
19077,0.380860
19078,0.600424
19079,0.358339
19080,0.316992
19081,0.255113
19082,0.267804
19083,0.275192
19084,0.324385
19085,0.398845
19086,0.193771
19087,0.228196
19088,0.298164
19089,0.706079
19090,0.429073
19091,0.216720
19092,0.356725
19093,0.358513
19094,0.256688
19095,0.547694
19096,0.291927
19097,0.235556
19098,0.345508
19099,0.243871
19100,0.289438
19101,0.832582
19102,0.320985
19103,0.332109
19104,0.269666
19105,0.443571
19106,0.483131
19107,0.317238
19108,0.275517
19109,0.247035
19110,0.216671
19111,0.651065
19112,0.401171
19113,0.364068
19114,0.184183
19115,0.444646
19116,0.348869
19117,0.232927
19118,0.179537
19119,0.316562
19120,0.220562
19121,0.295969
19122,0.417296
19123,0.216056
19124,0.598647
19125,0.317248
19126,0.235844
19127,0.415467
19128,0.619176
19129,0.285718
19130,0.261054
19131,0.319566
19132,0.238142
19133,0.215575
19134,0.487355
19135,0.251374
19136,0.407005
19137,0.446465
19138,0.419133
19139,0.420435
19140,0.611835
19141,0.304144
19142,0.174821
19143,0.507497
19144,0.233788
19145,0.188838
19146,0.190779
19147,0.592934
19148,0.248118
19149,0.314391
19150,0.427726
19151,0.341073
19152,0.346459
19153,0.273400
19154,0.246815
19155,0.485161
19156,0.199693
19157,0.198684
19158,0.247101
19159,0.401402
19160,0.363889
19161,0.730600
19162,0.382411
19163,0.314328
19164,0.262978
19165,0.228347
19166,0.359133
19167,0.657759
19168,0.197656
19169,0.689038
19170,0.486690
19171,0.332450
19172,0.574277
19173,0.338760
19174,0.323160
19175,0.423654
19176,0.316888
19177,0.600489
19178,0.263523
19179,0.399953
19180,0.466237
19181,0.224020
19182,0.411023
19183,0.431812
19184,0.688736
19185,0.472514
19186,0.311080
19187,0.488576
19188,0.521443
19189,0.329006
19190,0.380167
19191,0.754092
19192,0.294984
19193,0.362116
19194,0.600505
19195,0.630791
19196,0.309160
19197,0.502047
19198,0.555161
19199,0.496511
19200,0.356517
19201,0.383945
19202,0.219244
19203,0.211770
19204,0.510885
19205,0.453301
19206,0.398027
19207,0.335044
19208,0.451762
19209,0.489512
19210,0.253196
19211,0.653859
19212,0.405894
19213,0.362412
19214,0.532328
19215,0.225765
19216,0.401263
19217,0.387738
19218,0.426522
19219,0.417240
19220,0.186989
19221,0.256294
19222,0.203440
19223,0.762875
19224,0.614259
19225,0.302570
19226,0.235972
19227,0.301625
19228,0.313197
19229,0.380561
19230,0.276622
19231,0.281774
19232,0.331972
19233,0.330984
19234,0.491031
19235,0.444145
19236,0.205263
19237,0.394530
19238,0.442217
19239,0.198876
19240,0.408697
19241,0.617749
19242,0.784400
19243,0.299754
19244,0.349274
19245,0.271733
19246,0.179188
19247,0.488145
19248,0.416441
19249,0.323843
19250,0.473180
19251,0.361773
19252,0.484893
19253,0.278125
19254,0.261423
19255,0.307045
19256,0.379887
19257,0.253129
19258,0.281804
19259,0.496267
19260,0.363974
19261,0.420006
19262,0.249128
19263,0.418369
19264,0.501144
19265,0.410403
19266,0.275996
19267,0.767763
19268,0.416334
19269,0.231692
19270,0.271188
19271,0.783513
19272,0.510202
19273,0.271809
19274,0.263587
19275,0.378783
19276,0.238945
19277,0.562868
19278,0.238178
19279,0.175110
19280,0.301008
19281,0.244481
19282,0.187101
19283,0.440761
19284,0.581295
19285,0.620774
19286,0.302272
19287,0.273044
19288,0.320191
19289,0.282696
19290,0.264253
19291,0.327707
19292,0.291768
19293,0.352062
19294,0.254892
19295,0.348615
19296,0.598844
19297,0.632916
19298,0.467523
19299,0.383923
19300,0.512488
19301,0.339291
19302,0.716277
19303,0.691835
19304,0.283768
19305,0.479786
19306,0.627971
19307,0.198972
19308,0.363829
19309,0.585068
19310,0.441387
19311,0.231463
19312,0.201758
19313,0.304360
19314,0.229015
19315,0.488384
19316,0.371930
19317,0.300228
19318,0.297181
19319,0.358564
19320,0.229979
19321,0.391597
19322,0.510462
19323,0.249773
19324,0.459866
19325,0.402053
19326,0.294074
19327,0.200664
19328,0.342846
19329,0.374045
19330,0.441488
19331,0.449334
19332,0.405932
19333,0.180881
19334,0.363501
19335,0.439281
19336,0.240896
19337,0.328513
19338,0.188668
19339,0.719411
19340,0.355071
19341,0.280813
19342,0.392376
19343,0.435863
19344,0.203309
19345,0.245446
19346,0.731769
19347,0.257361
19348,0.668378
19349,0.356143
19350,0.659187
19351,0.416067
19352,0.689233
19353,0.410841
19354,0.553405
19355,0.267978
19356,0.294971
19357,0.196610
19358,0.347460
19359,0.238453
19360,0.210461
19361,0.239311
19362,0.549349
19363,0.309807
19364,0.310981
19365,0.295075
19366,0.241610
19367,0.271056
19368,0.312814
19369,0.322587
19370,0.281976
19371,0.223536
19372,0.403216
19373,0.403000
19374,0.463563
19375,0.382869
19376,0.353007
19377,0.379775
19378,0.291945
19379,0.252397
19380,0.308767
19381,0.217295
19382,0.296907
19383,0.320663
19384,0.801860
19385,0.247261
19386,0.181018
19387,0.461271
19388,0.385855
19389,0.442069
19390,0.649252
19391,0.366616
19392,0.382791
19393,0.195325
19394,0.686831
19395,0.163003
19396,0.233396
19397,0.377691
19398,0.414216
19399,0.276507
19400,0.231724
19401,0.219845
19402,0.285113
19403,0.315119
19404,0.419448
19405,0.259055
19406,0.447757
19407,0.283896
19408,0.185644
19409,0.277354
19410,0.292344
19411,0.402722
19412,0.253700
19413,0.438326
19414,0.275719
19415,0.307196
19416,0.523392
19417,0.193009
19418,0.231314
19419,0.502583
19420,0.270863
19421,0.337775
19422,0.186560
19423,0.176175
19424,0.528842
19425,0.458682
19426,0.383021
19427,0.239442
19428,0.242419
19429,0.499874
19430,0.346951
19431,0.263780
19432,0.683951
19433,0.430315
19434,0.392793
19435,0.318550
19436,0.380994
19437,0.242305
19438,0.184670
19439,0.284533
19440,0.266570
19441,0.220087
19442,0.404930
19443,0.320061
19444,0.567669
19445,0.483073
19446,0.543230
19447,0.310544
19448,0.404414
19449,0.330495
19450,0.230300
19451,0.512690
19452,0.638710
19453,0.273486
19454,0.516440
19455,0.567249
19456,0.244901
19457,0.376868
19458,0.343051
19459,0.371908
19460,0.714331
19461,0.291207
19462,0.225925
19463,0.221724
19464,0.666733
19465,0.187822
19466,0.315784
19467,0.631875
19468,0.219377
19469,0.328675
19470,0.363478
19471,0.473832
19472,0.390504
19473,0.411428
19474,0.354185
19475,0.364015
19476,0.432784
19477,0.648188
19478,0.534317
19479,0.210458
19480,0.433946
19481,0.402873
19482,0.299009
19483,0.330943
19484,0.187421
19485,0.403278
19486,0.186454
19487,0.501998
19488,0.747282
19489,0.592551
19490,0.611291
19491,0.188029
19492,0.503253
19493,0.257601
19494,0.521212
19495,0.284710
19496,0.195760
19497,0.441305
19498,0.404701
19499,0.226981
19500,0.642567
19501,0.322395
19502,0.270352
19503,0.225018
19504,0.542261
19505,0.205417
19506,0.272448
19507,0.268822
19508,0.179713
19509,0.502297
19510,0.209929
19511,0.344624
19512,0.401355
19513,0.311979
19514,0.525062
19515,0.495581
19516,0.175627
19517,0.484539
19518,0.460343
19519,0.314880
19520,0.356935
19521,0.300121
19522,0.513467
19523,0.509035
19524,0.223442
19525,0.217135
19526,0.449998
19527,0.646686
19528,0.409390
19529,0.306307
19530,0.427496
19531,0.566111
19532,0.265498
19533,0.386923
19534,0.229860
19535,0.511026
19536,0.410939
19537,0.296873
19538,0.220410
19539,0.388216
19540,0.278710
19541,0.338191
19542,0.313020
19543,0.387454
19544,0.392262
19545,0.224613
19546,0.407670
19547,0.242153
19548,0.390628
19549,0.325680
19550,0.447790
19551,0.309367
19552,0.518171
19553,0.299216
19554,0.183673
19555,0.331219
19556,0.297475
19557,0.479406
19558,0.421757
19559,0.339470
19560,0.239388
19561,0.356284
19562,0.192578
19563,0.519604
19564,0.687102
19565,0.462738
19566,0.429280
19567,0.494861
19568,0.422728
19569,0.259462
19570,0.510837
19571,0.291054
19572,0.669300
19573,0.196565
19574,0.448354
19575,0.334970
19576,0.434611
19577,0.636166
19578,0.314920
19579,0.282857
19580,0.405267
19581,0.647966
19582,0.463090
19583,0.726163
19584,0.279436
19585,0.387667
